time,q1_dot,q2_dot,q3_dot,q4_dot,q5_dot,q6_dot,q7_dot
35.1,-0.279932,0.246772,0.00435342,-0.0997762,0.143494,-0.0472154,0.0963795
35.2,-0.279544,0.247063,0.00190054,-0.0996421,0.141855,-0.0468977,0.0964975
35.3,-0.279178,0.247326,-0.000404861,-0.0995117,0.140334,-0.0465953,0.096602
35.4,-0.278816,0.247578,-0.00269187,-0.0993783,0.138844,-0.0462919,0.0966997
35.5,-0.278436,0.247831,-0.00508551,-0.0992347,0.137303,-0.0459707,0.0967955
35.6,-0.278082,0.248057,-0.00733345,-0.0990965,0.135873,-0.045666,0.0968795
35.7,-0.277732,0.248268,-0.00956187,-0.0989565,0.134471,-0.0453613,0.0969571
35.8,-0.27737,0.248476,-0.0118926,-0.0988071,0.133021,-0.0450399,0.0970321
35.9,-0.277034,0.248658,-0.0140801,-0.0986647,0.131675,-0.0447359,0.097097
36,-0.276687,0.248834,-0.0163671,-0.0985132,0.130283,-0.0444157,0.0971589
36.1,-0.276368,0.248983,-0.0185128,-0.0983698,0.12899,-0.0441138,0.0972116
36.2,-0.276058,0.249114,-0.020638,-0.0982264,0.127721,-0.0438133,0.0972585
36.3,-0.275759,0.249229,-0.0227425,-0.0980835,0.126477,-0.0435144,0.0973
36.4,-0.275452,0.249334,-0.0249415,-0.097933,0.125189,-0.0432006,0.0973378
36.5,-0.275175,0.249413,-0.0270035,-0.0977919,0.123992,-0.0429059,0.0973683
36.6,-0.274909,0.249475,-0.0290446,-0.0976522,0.122817,-0.0426135,0.0973936
36.7,-0.27464,0.249522,-0.0311769,-0.0975062,0.1216,-0.0423073,0.0974149
36.8,-0.2744,0.249545,-0.0331755,-0.0973703,0.120469,-0.0420204,0.09743
36.9,-0.274173,0.24955,-0.0351534,-0.0972367,0.119358,-0.0417366,0.0974404
37,-0.27396,0.249537,-0.0371108,-0.0971057,0.118266,-0.0414559,0.0974462
37.1,-0.273759,0.249505,-0.0390479,-0.0969773,0.117194,-0.0411784,0.0974474
37.2,-0.273563,0.249452,-0.0410705,-0.096845,0.116082,-0.0408892,0.097444
37.3,-0.273394,0.24938,-0.0429657,-0.0967235,0.115048,-0.0406194,0.0974363
37.4,-0.273249,0.249294,-0.0447371,-0.0966123,0.114087,-0.0403682,0.0974251
37.5,-0.2731,0.249179,-0.0466961,-0.0964916,0.113031,-0.0400913,0.0974084
37.6,-0.272977,0.249049,-0.0485315,-0.0963818,0.112047,-0.0398335,0.0973885
37.7,-0.27287,0.248899,-0.0503472,-0.0962763,0.111079,-0.03958,0.0973647
37.8,-0.272779,0.24873,-0.0521435,-0.0961754,0.110127,-0.039331,0.0973371
37.9,-0.272705,0.248541,-0.0539206,-0.0960792,0.10919,-0.0390864,0.0973057
38,-0.272647,0.248332,-0.0556787,-0.095988,0.108267,-0.0388465,0.0972708
38.1,-0.272606,0.248104,-0.057418,-0.095902,0.107358,-0.0386114,0.0972324
38.2,-0.272581,0.247856,-0.0591386,-0.0958213,0.106463,-0.0383811,0.0971906
38.3,-0.272574,0.247588,-0.0608409,-0.0957461,0.105581,-0.0381558,0.0971454
38.4,-0.272583,0.247301,-0.062525,-0.0956766,0.104712,-0.0379354,0.097097
38.5,-0.272611,0.246977,-0.0642834,-0.0956094,0.103809,-0.0377083,0.0970424
38.6,-0.272655,0.246649,-0.065931,-0.0955521,0.102964,-0.0374984,0.0969875
